Voie par ordre alpha des voies;Voie par ordre alpha des noms;Type de voie;Arrt de Lyon (actuel);Arrondissement ou commune d'origine;Validité;Création et modifications;Historique de la voie;Sources;Origine du nom de la voie;Tenant;Aboutissant;Thématiques;Domanialité;Code INSEE;Code FUV;Code FUV actu;Code FANTOIR
Pont de Nemours;Nemours (pont de);PONT;5e / 1er / 2e;;Historique;Dénommé de 1844 à 1848 et de 1852 à 1875.;"A été dénommé pont de Pierre au XIe siècle.
A été dénommé pont de Saône en 1680.
A été dénommé pont de Change en 1810.
A été dénommé pont de la Révolution en 1848.
A été dénommé pont de la Liberté en 1849.
A changé de dénomination en 1875 : est redevenu le pont du Change.
A été détruit en reconstruit en 1945.
A été démoli en 1974.";"Délibération du Conseil Municipal de 1844 et arrêté du Maire du 12 janvier 1852, approuvée le 14 janvier 1852
Rues de Lyon à travers les siècles de Maurice Vanario (2002)";Louis Charles Philippe Raphaël d’Orléans, né le 25 octobre 1814 à Paris et mort le 26 juin 1896 à Versailles, fils aîné du roi des Français Louis-Philippe Ier, duc de Nemours, lieutenant-général de l’armée royale sous la Restauration et membre de la Chambre des pairs. ;;;Monarchie/Personnalité;;;;;
Pont de Pierre;Pierre (pont de);PONT;5e / 1er / 2e;;Historique;Attesté au XIe siècle et renommé en 1680.;"A changé de dénomination en 1680 : est devenu le pont de Saône.
A changé de dénomination en 1810 : est devenu le pont du Change.
A changé de dénomination en 1844 : est devenu le pont de Nemours.
A changé de dénomination en 1849 : est devenu le pont de la Liberté.
A changé de dénomination en 1852 : est redevenu le pont de Nemours.
A changé de dénomination en 1875 : est redevenu le pont du Change.
A été détruit en reconstruit en 1945.
A été démoli en 1974.

""5 septembre 1632 : un groupe de maisons bâties sur les premières arches du pont de Saône est détruit par un incendie."" (Vie lyonnaise n°56, 1958)";Rues de Lyon à travers les siècles de Maurice Vanario (2002);"Pendant 500 ans, seul pont sur la Saône appelé pont de Saône, puis pont de Pierre après la construction de ponts en bois sur la Saône, au niveau de Bellecour en 1637 et Saint-Vincent 1641.
""Le pont du Change est communément appelé pont de pierre, dénomination qu'il a tirée, dès le principe, du genre de construction qui lui était particulier entre tous les autres existants sur la Saône avant l'établissement de celui de Tilsitt : il était en effet le seul en maçonnerie.
Sa fondation remonte à 1050 ; le bienfait en est dû à Humbert, archevêque de Lyon ; toutes les personnes pieuses concoururent à sa construction : la plus part des matériaux qu'on y employa provenaient de quelques monuments romains ; des restes d'inscriptions l'indiquent."" (Almanach, 1808)";Place du Change;Saint-Nizier;Histoire locale;;;;;
Pont de Saône;Saône (pont de);PONT;5e / 1er / 2e;;Historique;Dénommé en 1680 et renommé en 1810.;"A été dénommé pont de Pierre au XIe siècle.
A changé de dénomination en 1810 : est devenu le pont du Change.
A changé de dénomination en 1844 : est devenu le pont de Nemours.
A changé de dénomination en 1849 : est devenu le pont de la Liberté.
A changé de dénomination en 1852 : est redevenu le pont de Nemours.
A changé de dénomination en 1875 : est redevenu le pont du Change.
A été détruit en reconstruit en 1945.
A été démoli en 1974.
""Pont de Saône. Le dit pont pourrait être élargi et rendu plus commode en faisant des deux côtés des chemins pour les gens à pied, portés sur les piles avancées et en retranchant les boutiques de bois et hautvents qui occupent de part et d'autre les espaces notables et retrécissent le passage public pour les voitures, charrettes et carrosses."" (Alignements 1680, DD/56 p. 138)";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.;Du nom de la rivière qu'il permettait de traverser.;;;Cours d'eau;;;;;
Pont de Serin;Serin (pont de);PONT;1er / 5e;;Historique;Attesté de 1815 à 1972.;"A remplacé le pont d'Halincourt en 1815.
A changé de dénomination en 1872 : est devenu le pont Général-Koenig.
""Les piles sont en pierres et les travées en bois."" (Annuaire, 1838, p. 149)
"" […] construit en 1815, il est élégant et solide ; les piles et les arches sont en pierres ; il communique de la caserne de Serin à l'école Vétérinaire. Longueur 113m su 8m50."" (Annuaire 1852)";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.;Nom du quartier.;;;Histoire locale;;;;;
Pont de Vaise;Vaise (pont de);PONT;4e / 9e;La Croix-Rousse / Vaise;Historique;Attesté en 1838 et renommé en 1842.;"""Pont de la Gare ou de Vaise ; suspendu et d'une grande hardiesse, il communique de la Gare à la rue du Plan de Vaise. Longueur 173m su 5m20."" (Annuaire 1852).
A changé de dénomination : est devenu le pont de la Gare.
A changé de dénomination en 1931 : est devenu le pont Masaryk.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Le nom Vaise serait une déformation de vezola et vezia, qui désigneraient un tuyau d'écoulement d'eau bien adapté pour le quartier de Lyon le mieux drainé par des petits cours d'eau.;;;Histoire locale;;;;;
Pont d'Enay;Enay (pont d');PONT;2e / 5e;;Historique;Attesté en 1735.;"A changé de dénomination : est devenu le pont Carron.
A changé de dénomination de 1782 à 1794 : est devenu le pont de l'Arsenal.
A changé de dénomination en 1848 : est devenu le pont Saint-Clair.
A changé de dénomination en 1852 : est devenu le pont Saint-Georges.
A changé de dénomination en 1863 : est devenu le pont d'Ainay.";Fiches préparatoires de Vanario.;Ancien monastère bénédictin fondé en 859. L'église Saint-Martin-d'Ainay, la plus ancienne église de Lyon, fut consacrée le 27 janvier 1107 par le Pape Pascal II.;;;Religion;;;;;
Pont des Abattoirs;Abattoirs (pont des);PONT;2e / 7e;;Historique;Dénommé de 1918 à 1923.;"A remplacé la passerelle de l'Exposition en 1918.
A été remplacé en 1923 par le pont Pasteur.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Avant projet : délibération du Conseil Municipal du 20 avril 1912, p. 215.
Fondation : délibération du Conseil Municipal du 1er mai 1916, p. 71.
1660WP";Le nom provient des abattoirs de la Mouche construits par Tony Garnier entre 1909 et 1918.;;;Alimentation;;;;;
Pont des Bouchers;Bouchers (pont des);PONT;2e;;Supprimée;Attesté en 1705.;"""Il s'avançait de 20 à 25 m sur le fleuve et était destiné à permettre aux bouchers de jeter leurs détritus en plein courant""
(Le Progrès 29/08/1913)
BB/265 f°123
BB/277 f°66";"BB/265, folio 123.
Fiches préparatoires de Vanario.";En référence à un commerce.;;;Commerce/Boucherie;;;;;
Pont des Chaînes;Chaînes (pont des);PONT;2e / 5e;;Supprimée;Attesté de 1747 à 1767.;"A été également appelé pont Charravay.
Servait de communication militaires entre le Fort de l'Aigle et Vaise.
Pont de bateaux.";"Fiches préparatoires de Vanario.
1660WP";Au XVIe siècle, Le consulat dispose d'un moyen de contrôle de la navigation dans la ville : les chaînes sur la Saône. Deux chaînes sont tendues sur la Saône, d'une rive à l'autre. La première se trouve à l'entrée de la ville au nord, tendue du quartier Saint-Vincent à la forteresse de Pierre-Scize. La seconde est, quant à elle, située à la sortie de la ville en amont de la confluence, entre l'abbaye d'Ainay et la porte Saint-Georges.;;;Navigation/Douane;;;;;
Pont des Chanoines;Chanoines (pont des);PONT;2e / 5e;;Historique;;"A été dénommé pont de l'Archevêché aux XVe, XVIIe et XVIIIe siècles.
A été dénommé pont des Comtes au XVIIe siècle.
A été dénommé pont Bellecour de 1709 à 1716.
A été dénommé pont de Bois en 1797.
A changé de dénomination : est devenu le pont Tilsit de 1808 à 1944.
A changé de dénomination en 1964 après sa reconstruction : est devenu le pont Bonaparte.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Inconnue.;;;;;;;;
Pont des Comtes;Comtes (pont des);PONT;2e / 5e;;Historique;Attesté au XVIIe siècle.;"A été dénommé pont de l'Archevêché aux XVe, XVIIe et XVIIIe siècles.
A été dénommé pont des Chanoines.
A été dénommé pont Bellecour de 1709 à 1716.
A été dénommé pont de Bois en 1797.
A changé de dénomination : est devenu le pont Tilsit de 1808 à 1944.
A changé de dénomination en 1964 après sa reconstruction : est devenu le pont Bonaparte.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);En référence aux Chanoines-Comtes de Saint-Jean.;;;Religion;;;;;
Pont des Facultés;Facultés (pont des);PONT;2e / 7e;;Historique;;A changé de dénomination : est devenu le pont de l'Université.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Rappel de la construction des facultés de 1876 à 1898.;;;Enseignement;;;;;
Pont des Victoires;Victoires (pont des);PONT;1er / 6e;1er / La Guillotière;Historique;Attesté en 1794.;"""Pont Morand, construit en bois, en 1774, par l'architecte Morand et fréquemment restauré ; il a 209m de long sur 13m de large."" (Annuaire 1852)
"" 7 avril 1775. Le pont d'Antoine Morand sur le Rhône est ouvert aux piétons ; il comporte 17 arches de bois. Il a 640 pieds de long et 42 de large. La dépense totale de sa construction s'élève à 438000 livres."" (Vie lyonnaise n° 53 1958)
A été dénommé pont Saint-Clair en 1775.
A été dénommé pont Rouge en 1775.
A été dénommé pont Affranchi en 1793.
A changé de dénomination en 1810 : est devenu le pont Morand.
A été démoli en 1974 et reconstruit en 1975 pour supporter le passage du métro A.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Nom attribué en commémoration des victoires de la République.;;;Révolution française;;;;;
Pont d'Halincourt;Halincourt (pont d');PONT;1er / 5e;;Historique;Attesté en 1735.;"A été remplacé en 1815 par le pont de Serin.
";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Charles de Neuville-Villeroy, marquis d'Hallincourt, gouverneur du Lyonnais, Forez et Beaujolais en 1606.;;;Politique/Époque moderne/Personnalité;;;;;
Pont d'Orléans;Orléans (pont d');PONT;2e;;Historique;Attesté en 1830.;"A été dénommé pont de Bellevue en 1784.
A changé de dénomination : est devenu le pont de la Mulatière.";Décret du 2 décembre 1830.;Nom attribué sous la Monarchie de Juillet.;;;Monarchie;;;;;
Pont du Change;Change (pont du);PONT;5e;;Supprimée;Attesté en 1810 et démoli en 1974.;"Construit entre 1050 et 1167, commencé par l'Archevêque Humbert, à ses frais.
Un prêtre, Redin construisit une arche à ses frais et dame Allegarde paya deux arches.
A été dénommé pont de Pierre au XIe siècle.
A été dénommé pont de Saône en 1680.
A été dénommé pont de Nemours en 1844.
Démoli et ""[re]bâti de 1843 à 1845, en remplacement du vieux pont de Pierre. C'est un monument magnifique ; il offre un débouché de 132 m en 6 arches, portant sur des piles minces de 5m86 de hauteur : largeur entre les têtes 13m, la plus petite des arches a 21 m d'ouverture, les deux arches du milieu ont une hauteur de 9m50..."" (Annuaire 1852)
Payé par la Ville et le Gouvernement, 1ère pierre posé le 24 septembre 1843 par le Duc de Nemours.
Ingénieur Joseph-François-Auguste Jordan.
A été dénommé pont de la Révolution en 1848.
A été dénommé pont de la Liberté en 1849.
A été à nouveau dénommé pont de Nemours en 1852.
A été détruit en reconstruit en 1944.
Démoli en 1874.";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
";Le pont reliait la place du Change, lieu de transactions commerciales, à la presqu'île.;;;Commerce/Finance;;69385;28227;;6903851427C
Pont du Change;Change (pont du);PONT;2e;;Supprimée;Attesté en 1810 et démoli en 1974.;"A été dénommé pont de Pierre au XIe siècle.
A été dénommé pont de Saône en 1680.
A été dénommé pont de Nemours en 1844.
A été dénommé pont de la Révolution en 1848.
A été dénommé pont de la Liberté en 1849.
A été à nouveau dénommé pont de Nemours en 1852.
A été détruit en reconstruit en 1945.
""Bâti de 1844 à 1846, en remplacement du vieux pont de Pierre. C'est un monument magnifique ; il offre un débouché de 132 m en 6 arches, portant sur des piles minces de 5m86 de hauteur : largeur entre les têtes 13m, la plus petite des arches a 21 m d'ouverture, les deux arches du milieu ont une hauteur de 9m50..."" (Annuaire 1852)";Rues de Lyon à travers les siècles de Maurice Vanario (2002);Le pont reliait la place du Change, lieu de transactions commerciales, à la presqu'île.;;;Commerce/Finance;;69382;27527;;6903821427R
Pont du Change;Change (pont du);PONT;1er;;Supprimée;Attesté en 1810 et démoli en 1974.;"A été dénommé pont de Pierre au XIe siècle.
A été dénommé pont de Saône en 1680.
A été dénommé pont de Nemours en 1844.
A été dénommé pont de la Révolution en 1848.
A été dénommé pont de la Liberté en 1849.
A été à nouveau dénommé pont de Nemours en 1852.
A été détruit en reconstruit en 1945.
""Bâti de 1844 à 1846, en remplacement du vieux pont de Pierre. C'est un monument magnifique ; il offre un débouché de 132 m en 6 arches, portant sur des piles minces de 5m86 de hauteur : largeur entre les têtes 13m, la plus petite des arches a 21 m d'ouverture, les deux arches du milieu ont une hauteur de 9m50..."" (Annuaire 1852)";"Rues de Lyon à travers les siècles de Maurice Vanario (2002)
Délibération du Conseil Municipal du 8 décembre 1842.
1660WP
1C/500131";Le pont reliait la place du Change, lieu de transactions commerciales, à la presqu'île.;;;Commerce/Finance;;69381;27343;;6903811427V
Pont du Concert;Concert (pont du);PONT;2e / 3e / 6e;2e / La Guillotière;Historique;Dénommé en 1828 et renommé en 1830.;"A été dénommé pont Charles-X en 1826.
A changé de dénomination en 1830 : est devenu le pont Lafayette.";Rues de Lyon à travers les siècles de Maurice Vanario (2002);La salle de concert fut construite en 1724 sur cette place pour l'Académie de musique. Elle fut démolie en 1858.;;;Musique;;;;;
Pont du Midi;Midi (pont du);PONT;2e / 7e;;Historique;Dénommé en 1871 et renommé en 1916.;"A remplacé le pont Napoléon construit en 1830.
""Pont suspendu ; il a été construit en 1848 par M. Seguin ; sa construction est fort éléganté."" (Annuaire 1852)
A été dénommé pont Seguin en 1849.
A été dénommé pont du Rhône en 1852
A changé de dénomination en 1916 : est devenu le pont Gallieni.
A été reconstruit en 1891 puis en 1965.";Rues de Lyon à travers les siècles de Maurice Vanario (2002), fiches préparatoires de Vanario et Wikipédia;Situé à proximité de la gare de Marseille (la Mouche).;;;Géographie/Gare/Transport ferroviaire;;;;;
Pont du Midi;Midi (pont du);PONT;2e / 5e;;Historique;Dénommé en 1871 et renommé en 1916.;"Construit en 1847.
A été dénommé pont Seguin en 1849.
A été dénommé pont Napoléon en 1852.
A changé de dénomination en 1916 : est devenu le pont Kitchener.
A changé de dénomination en 1954 : est devenu le pont Kitchener-Marchand.
A été reconstruit entre 1950 et 1959.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et Wikipédia;Nom géographique, mais aussi apolitique qui convient à tous les régimes politiques.;Cours du Midi;Avenue des Ponts;Géographie;;;;;
Pont du Palais-de-Justice;Palais-de-Justice (pont du);PONT;2e / 5e;;Supprimée;Créé de 1835 à 1842 et démoli en 1972.;"""Pont du Palais-de-Justice, suspendu ; construction légère et hardie. Longueur 163m, largeur 6m10."" (Annuaire 1852)
A été remplacé en 1984 par la passerelle du Palais-de-Justice.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et fiches préparatoires de Vanario.;En référence au palais de justice historique de Lyon.;;;Justice;;;;;
Pont du Rhône;Rhône (pont du);PONT;2e / 3e;2e / La Guillotière;Historique;Attesté en 1180.;A changé de dénomination : est devenu le pont de la Guillotière.;Rues de Lyon à travers les siècles de Maurice Vanario (2002);Plus ancien pont lyonnais franchissant le Rhône.;;;Architecture/Pont;;;;;
Pont du Rhône;Rhône (pont du);PONT;2e / 7e;2e / 3e;Historique;Dénommé en 1852 et renommé en 1871.;"A été dénommé pont Napoléon en 1830.
A été dénommé pont Seguin en 1849.
A changé de dénomination en 1871 : est devenu le pont du Midi.
A changé de dénomination en 1916 : est devenu le pont Gallieni.
A été reconstruit en 1891 puis en 1965.";Rues de Lyon à travers les siècles de Maurice Vanario (2002) et Wikipédia;Nom attribué l'année du rattachement de la Guillotière à Lyon.;;;Architecture/Pont;;;;;
